Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
200,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6043.75,6055.75,7/29/2025 1:35:00 PM,7/29/2025 2:50:00 PM,Entry_Short,Stop loss,($60.00),$1598.00,$0.00,$0.00,$0.00,$0.00,$0.00,$74.49,$3.37,$63.37,15,
201,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6118.00,6130.00,7/30/2025 10:05:00 AM,7/30/2025 1:20:00 PM,Entry_Short,Stop loss,($60.00),$1538.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.92,$26.51,$86.51,39,
202,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6078.75,6093.75,7/31/2025 11:35:00 AM,7/31/2025 1:25:00 PM,Entry_Long,Profit target,$75.00,$1613.00,$0.00,$0.00,$0.00,$0.00,$0.00,$13.01,$94.61,$19.61,22,
203,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5976.75,5984.65,8/4/2025 11:25:00 AM,8/4/2025 12:55:00 PM,Entry_Short,Exit on session close,($39.50),$1573.50,$0.00,$0.00,$0.00,$0.00,$0.00,$61.16,$5.14,$44.64,18,
204,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5909.50,5897.50,8/6/2025 10:20:00 AM,8/6/2025 10:45:00 AM,Entry_Long,Stop loss,($60.00),$1513.50,$0.00,$0.00,$0.00,$0.00,$0.00,$77.46,$21.93,$81.93,5,
205,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6032.50,6047.50,8/8/2025 12:45:00 PM,8/8/2025 3:35:00 PM,Entry_Long,Profit target,$75.00,$1588.50,$0.00,$0.00,$0.00,$0.00,$0.00,$8.49,$79.32,$4.32,34,
206,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6027.75,6039.75,8/13/2025 10:50:00 AM,8/13/2025 1:30:00 PM,Entry_Short,Stop loss,($60.00),$1528.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.35,$14.90,$74.90,32,
207,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6105.00,6120.00,8/15/2025 10:45:00 AM,8/15/2025 1:00:00 PM,Entry_Long,Profit target,$75.00,$1603.50,$0.00,$0.00,$0.00,$0.00,$0.00,$3.57,$101.02,$26.02,27,
208,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6110.00,6098.00,8/19/2025 1:20:00 PM,8/19/2025 2:30:00 PM,Entry_Long,Stop loss,($60.00),$1543.50,$0.00,$0.00,$0.00,$0.00,$0.00,$64.75,$8.60,$68.60,14,
209,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6052.25,6040.25,8/20/2025 10:30:00 AM,8/20/2025 11:30:00 AM,Entry_Long,Stop loss,($60.00),$1483.50,$0.00,$0.00,$0.00,$0.00,$0.00,$78.87,$19.60,$79.60,12,
210,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5939.00,5951.00,8/21/2025 11:10:00 AM,8/21/2025 1:00:00 PM,Entry_Short,Stop loss,($60.00),$1423.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.06,$23.45,$83.45,22,
211,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5884.75,5896.75,8/22/2025 10:10:00 AM,8/22/2025 10:45:00 AM,Entry_Short,Stop loss,($60.00),$1363.50,$0.00,$0.00,$0.00,$0.00,$0.00,$70.73,$7.85,$67.85,7,
212,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5893.25,5881.25,8/29/2025 12:45:00 PM,8/29/2025 3:20:00 PM,Entry_Long,Stop loss,($60.00),$1303.50,$0.00,$0.00,$0.00,$0.00,$0.00,$70.25,$2.59,$62.59,31,
213,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5929.25,5917.25,9/3/2025 11:15:00 AM,9/3/2025 2:05:00 PM,Entry_Long,Stop loss,($60.00),$1243.50,$0.00,$0.00,$0.00,$0.00,$0.00,$60.02,$12.20,$72.20,34,
214,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5875.00,5890.00,9/4/2025 1:50:00 PM,9/4/2025 2:50:00 PM,Entry_Long,Profit target,$75.00,$1318.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.50,$80.14,$5.14,12,
215,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5788.75,5777.45,9/8/2025 2:50:00 PM,9/8/2025 4:35:00 PM,Entry_Short,Exit on session close,$56.50,$1375.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.60,$76.74,$20.24,21,
216,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5829.25,5844.25,9/9/2025 1:35:00 PM,9/9/2025 2:10:00 PM,Entry_Long,Profit target,$75.00,$1450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.43,$87.67,$12.67,7,
217,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5735.25,5723.25,9/10/2025 10:00:00 AM,9/10/2025 12:15:00 PM,Entry_Long,Stop loss,($60.00),$1390.00,$0.00,$0.00,$0.00,$0.00,$0.00,$76.96,$2.17,$62.17,27,
218,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5831.75,5816.75,9/22/2025 2:05:00 PM,9/22/2025 4:40:00 PM,Entry_Short,Profit target,$75.00,$1465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.42,$76.22,$1.22,31,
219,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5808.50,5820.20,9/24/2025 12:50:00 PM,9/24/2025 2:40:00 PM,Entry_Long,Exit on session close,$58.50,$1523.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.90,$88.41,$29.91,22,
220,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5885.50,5897.50,9/25/2025 11:35:00 AM,9/25/2025 1:10:00 PM,Entry_Short,Stop loss,($60.00),$1463.50,$0.00,$0.00,$0.00,$0.00,$0.00,$71.88,$15.94,$75.94,19,
221,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5780.00,5792.00,9/29/2025 2:20:00 PM,9/29/2025 2:55:00 PM,Entry_Long,Exit on session close,$60.00,$1523.50,$0.00,$0.00,$0.00,$0.00,$0.00,$2.24,$82.12,$22.12,7,
222,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5737.25,5752.25,9/30/2025 3:00:00 PM,9/30/2025 5:40:00 PM,Entry_Long,Profit target,$75.00,$1598.50,$0.00,$0.00,$0.00,$0.00,$0.00,$15.59,$100.90,$25.90,32,
223,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5749.00,5743.90,10/2/2025 12:25:00 PM,10/2/2025 2:55:00 PM,Entry_Long,Exit on session close,($25.50),$1573.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.06,$21.66,$47.16,30,
224,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5729.50,5744.50,10/3/2025 1:55:00 PM,10/3/2025 4:05:00 PM,Entry_Long,Profit target,$75.00,$1648.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.22,$78.62,$3.62,26,
225,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5711.00,5705.80,10/6/2025 11:50:00 AM,10/6/2025 1:10:00 PM,Entry_Long,Exit on session close,($26.00),$1622.00,$0.00,$0.00,$0.00,$0.00,$0.00,$36.92,$18.10,$44.10,16,
226,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5779.75,5794.75,10/8/2025 11:45:00 AM,10/8/2025 12:05:00 PM,Entry_Long,Profit target,$75.00,$1697.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.77,$92.69,$17.69,4,
227,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5641.25,5629.25,10/9/2025 12:50:00 PM,10/9/2025 1:35:00 PM,Entry_Long,Stop loss,($60.00),$1637.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.28,$19.61,$79.61,9,
228,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5562.00,5572.80,10/13/2025 2:10:00 PM,10/13/2025 4:35:00 PM,Entry_Long,Exit on session close,$54.00,$1691.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.90,$55.39,$1.39,29,
229,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5635.75,5647.75,10/16/2025 12:10:00 PM,10/16/2025 12:50:00 PM,Entry_Short,Stop loss,($60.00),$1631.00,$0.00,$0.00,$0.00,$0.00,$0.00,$68.70,$7.52,$67.52,8,
230,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5555.50,5559.10,10/17/2025 1:20:00 PM,10/17/2025 1:55:00 PM,Entry_Long,Exit on session close,$18.00,$1649.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.23,$39.59,$21.59,7,
231,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5391.75,5406.75,10/20/2025 1:10:00 PM,10/20/2025 4:05:00 PM,Entry_Long,Profit target,$75.00,$1724.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.99,$86.57,$11.57,35,
232,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5413.00,5398.00,10/21/2025 12:40:00 PM,10/21/2025 2:30:00 PM,Entry_Short,Profit target,$75.00,$1799.00,$0.00,$0.00,$0.00,$0.00,$0.00,$12.11,$81.84,$6.84,22,
233,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5382.50,5397.50,10/22/2025 11:05:00 AM,10/22/2025 2:10:00 PM,Entry_Long,Profit target,$75.00,$1874.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.86,$91.96,$16.96,37,
234,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5428.00,5431.30,10/23/2025 2:00:00 PM,10/23/2025 4:20:00 PM,Entry_Short,Exit on session close,($16.50),$1857.50,$0.00,$0.00,$0.00,$0.00,$0.00,$34.27,$25.04,$41.54,28,
235,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5369.25,5369.15,10/27/2025 10:25:00 AM,10/27/2025 11:30:00 AM,Entry_Short,Exit on session close,$0.50,$1858.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.95,$20.68,$20.18,13,
236,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5399.25,5414.25,11/6/2025 12:05:00 PM,11/6/2025 3:15:00 PM,Entry_Long,Profit target,$75.00,$1933.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.57,$75.38,$0.38,38,
237,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5330.00,5340.10,11/10/2025 1:10:00 PM,11/10/2025 1:55:00 PM,Entry_Long,Exit on session close,$50.50,$1983.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.13,$74.30,$23.80,9,
238,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5373.25,5358.25,11/11/2025 12:45:00 PM,11/11/2025 1:10:00 PM,Entry_Short,Profit target,$75.00,$2058.50,$0.00,$0.00,$0.00,$0.00,$0.00,$12.83,$83.44,$8.44,5,
239,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5489.00,5477.00,11/14/2025 10:20:00 AM,11/14/2025 10:30:00 AM,Entry_Long,Stop loss,($60.00),$1998.50,$0.00,$0.00,$0.00,$0.00,$0.00,$77.67,$8.10,$68.10,2,
240,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5468.00,5456.00,11/18/2025 10:00:00 AM,11/18/2025 10:35:00 AM,Entry_Long,Stop loss,($60.00),$1938.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.58,$0.24,$60.24,7,
241,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5339.00,5354.00,11/21/2025 2:55:00 PM,11/21/2025 4:50:00 PM,Entry_Long,Profit target,$75.00,$2013.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.17,$83.75,$8.75,23,
242,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5352.00,5345.10,11/26/2025 2:50:00 PM,11/26/2025 4:50:00 PM,Entry_Long,Exit on session close,($34.50),$1979.00,$0.00,$0.00,$0.00,$0.00,$0.00,$58.41,$16.35,$50.85,24,
243,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5356.00,5371.00,11/27/2025 1:05:00 PM,11/27/2025 1:25:00 PM,Entry_Long,Profit target,$75.00,$2054.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.70,$80.11,$5.11,4,
244,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5504.75,5516.75,11/28/2025 12:35:00 PM,11/28/2025 2:50:00 PM,Entry_Short,Stop loss,($60.00),$1994.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.11,$8.66,$68.66,27,
245,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5596.75,5602.45,12/1/2025 2:05:00 PM,12/1/2025 5:20:00 PM,Entry_Short,Exit on session close,($28.50),$1965.50,$0.00,$0.00,$0.00,$0.00,$0.00,$38.32,$22.65,$51.15,39,
246,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5615.50,5603.50,12/2/2025 2:55:00 PM,12/2/2025 5:40:00 PM,Entry_Long,Stop loss,($60.00),$1905.50,$0.00,$0.00,$0.00,$0.00,$0.00,$83.99,$8.15,$68.15,33,
247,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5566.50,5554.50,12/3/2025 1:30:00 PM,12/3/2025 2:25:00 PM,Entry_Long,Stop loss,($60.00),$1845.50,$0.00,$0.00,$0.00,$0.00,$0.00,$62.72,$25.83,$85.83,11,
248,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5671.50,5686.50,12/4/2025 11:20:00 AM,12/4/2025 12:35:00 PM,Entry_Long,Profit target,$75.00,$1920.50,$0.00,$0.00,$0.00,$0.00,$0.00,$0.11,$81.91,$6.91,15,
249,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5745.00,5733.00,12/8/2025 12:55:00 PM,12/8/2025 4:05:00 PM,Entry_Long,Stop loss,($60.00),$1860.50,$0.00,$0.00,$0.00,$0.00,$0.00,$80.07,$18.80,$78.80,38,
250,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5704.00,5692.00,12/10/2025 11:55:00 AM,12/10/2025 2:35:00 PM,Entry_Long,Stop loss,($60.00),$1800.50,$0.00,$0.00,$0.00,$0.00,$0.00,$65.20,$21.01,$81.01,32,
251,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5573.75,5573.45,12/11/2025 12:30:00 PM,12/11/2025 2:05:00 PM,Entry_Long,Exit on session close,($1.50),$1799.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.80,$26.51,$28.01,19,
252,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5538.75,5549.15,12/12/2025 12:20:00 PM,12/12/2025 3:00:00 PM,Entry_Long,Exit on session close,$52.00,$1851.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$80.59,$28.59,32,
253,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5516.75,5504.75,12/15/2025 12:30:00 PM,12/15/2025 1:05:00 PM,Entry_Long,Stop loss,($60.00),$1791.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.34,$19.79,$79.79,7,
254,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5522.00,5537.00,12/18/2025 2:35:00 PM,12/18/2025 4:30:00 PM,Entry_Long,Profit target,$75.00,$1866.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.95,$103.04,$28.04,23,
255,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5509.75,5524.75,12/19/2025 12:20:00 PM,12/19/2025 3:30:00 PM,Entry_Long,Profit target,$75.00,$1941.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.05,$85.67,$10.67,38,
256,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5717.75,5702.75,12/24/2025 11:35:00 AM,12/24/2025 12:35:00 PM,Entry_Short,Profit target,$75.00,$2016.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.93,$104.56,$29.56,12,
257,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5761.25,5773.25,12/26/2025 3:00:00 PM,12/26/2025 5:25:00 PM,Entry_Short,Stop loss,($60.00),$1956.00,$0.00,$0.00,$0.00,$0.00,$0.00,$68.66,$18.78,$78.78,29,
258,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5748.75,5763.75,12/29/2025 12:00:00 PM,12/29/2025 2:40:00 PM,Entry_Long,Profit target,$75.00,$2031.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.12,$81.34,$6.34,32,
259,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5782.00,5797.00,1/6/2026 2:30:00 PM,1/6/2026 4:05:00 PM,Entry_Long,Profit target,$75.00,$2106.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.04,$75.87,$0.87,19,
260,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5757.00,5772.00,1/8/2026 11:50:00 AM,1/8/2026 1:15:00 PM,Entry_Long,Profit target,$75.00,$2181.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.69,$100.64,$25.64,17,
261,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5628.75,5640.75,1/13/2026 1:50:00 PM,1/13/2026 3:30:00 PM,Entry_Short,Stop loss,($60.00),$2121.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.92,$6.19,$66.19,20,
262,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5695.00,5698.40,1/16/2026 12:25:00 PM,1/16/2026 3:00:00 PM,Entry_Long,Exit on session close,$17.00,$2138.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.09,$42.94,$25.94,31,
263,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5543.00,5558.00,1/21/2026 1:50:00 PM,1/21/2026 5:00:00 PM,Entry_Long,Profit target,$75.00,$2213.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.14,$90.12,$15.12,38,
264,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5548.50,5563.50,1/22/2026 2:30:00 PM,1/22/2026 4:05:00 PM,Entry_Long,Profit target,$75.00,$2288.00,$0.00,$0.00,$0.00,$0.00,$0.00,$19.92,$84.43,$9.43,19,
265,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5529.75,5514.75,1/23/2026 2:30:00 PM,1/23/2026 4:55:00 PM,Entry_Short,Profit target,$75.00,$2363.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.48,$79.52,$4.52,29,
266,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5562.00,5550.00,1/26/2026 11:15:00 AM,1/26/2026 2:05:00 PM,Entry_Long,Stop loss,($60.00),$2303.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.69,$12.33,$72.33,34,
267,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5580.25,5568.25,1/28/2026 1:40:00 PM,1/28/2026 2:15:00 PM,Entry_Long,Stop loss,($60.00),$2243.00,$0.00,$0.00,$0.00,$0.00,$0.00,$81.61,$16.89,$76.89,7,
268,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5556.75,5571.75,2/3/2026 10:25:00 AM,2/3/2026 12:45:00 PM,Entry_Long,Profit target,$75.00,$2318.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.10,$78.62,$3.62,28,
269,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5498.00,5513.00,2/6/2026 10:55:00 AM,2/6/2026 1:15:00 PM,Entry_Long,Profit target,$75.00,$2393.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.72,$104.68,$29.68,28,
270,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5488.25,5473.25,2/9/2026 11:00:00 AM,2/9/2026 11:35:00 AM,Entry_Short,Profit target,$75.00,$2468.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.87,$98.17,$23.17,7,
271,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5441.25,5426.25,2/10/2026 12:55:00 PM,2/10/2026 1:40:00 PM,Entry_Short,Profit target,$75.00,$2543.00,$0.00,$0.00,$0.00,$0.00,$0.00,$17.70,$104.99,$29.99,9,
272,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5387.75,5375.75,2/16/2026 2:25:00 PM,2/16/2026 5:20:00 PM,Entry_Long,Stop loss,($60.00),$2483.00,$0.00,$0.00,$0.00,$0.00,$0.00,$83.60,$1.67,$61.67,35,
273,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5396.50,5411.50,2/17/2026 11:15:00 AM,2/17/2026 12:10:00 PM,Entry_Long,Profit target,$75.00,$2558.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.94,$77.29,$2.29,11,
274,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5527.50,5515.50,2/20/2026 12:25:00 PM,2/20/2026 1:55:00 PM,Entry_Long,Stop loss,($60.00),$2498.00,$0.00,$0.00,$0.00,$0.00,$0.00,$64.79,$3.19,$63.19,18,
275,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5587.25,5582.55,2/24/2026 10:25:00 AM,2/24/2026 11:05:00 AM,Entry_Long,Exit on session close,($23.50),$2474.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.75,$17.07,$40.57,8,
276,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5682.50,5694.50,2/25/2026 11:05:00 AM,2/25/2026 12:45:00 PM,Entry_Short,Stop loss,($60.00),$2414.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.85,$12.94,$72.94,20,
277,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5690.00,5705.00,2/26/2026 10:40:00 AM,2/26/2026 12:10:00 PM,Entry_Long,Profit target,$75.00,$2489.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.89,$99.94,$24.94,18,
278,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5615.00,5627.00,3/6/2026 11:15:00 AM,3/6/2026 12:25:00 PM,Entry_Short,Stop loss,($60.00),$2429.50,$0.00,$0.00,$0.00,$0.00,$0.00,$83.34,$7.19,$67.19,14,
279,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5628.00,5631.60,3/10/2026 1:55:00 PM,3/10/2026 5:00:00 PM,Entry_Long,Exit on session close,$18.00,$2447.50,$0.00,$0.00,$0.00,$0.00,$0.00,$7.07,$42.16,$24.16,37,
280,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5669.25,5657.95,3/16/2026 2:35:00 PM,3/16/2026 4:45:00 PM,Entry_Short,Exit on session close,$56.50,$2504.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.21,$79.89,$23.39,26,
281,MES 12-26,Backtest,EsempioMeanRevES,Long,1,5774.25,5789.25,3/23/2026 12:10:00 PM,3/23/2026 12:55:00 PM,Entry_Long,Profit target,$75.00,$2579.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.61,$100.78,$25.78,9,
282,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5854.00,5857.70,3/27/2026 11:40:00 AM,3/27/2026 2:20:00 PM,Entry_Short,Exit on session close,($18.50),$2560.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.01,$18.62,$37.12,32,
283,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5902.50,5887.50,4/2/2026 12:40:00 PM,4/2/2026 3:10:00 PM,Entry_Short,Profit target,$75.00,$2635.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.64,$95.19,$20.19,30,
284,MES 12-26,Backtest,EsempioMeanRevES,Short,1,5921.25,5906.25,4/3/2026 11:50:00 AM,4/3/2026 1:20:00 PM,Entry_Short,Profit target,$75.00,$2710.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.14,$89.44,$14.44,18,
285,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6031.25,6019.25,4/9/2026 11:10:00 AM,4/9/2026 2:00:00 PM,Entry_Long,Stop loss,($60.00),$2650.50,$0.00,$0.00,$0.00,$0.00,$0.00,$72.13,$25.34,$85.34,34,
286,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6082.25,6078.45,4/10/2026 11:55:00 AM,4/10/2026 1:10:00 PM,Entry_Long,Exit on session close,($19.00),$2631.50,$0.00,$0.00,$0.00,$0.00,$0.00,$35.16,$21.77,$40.77,15,
287,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6024.25,6009.25,4/15/2026 12:25:00 PM,4/15/2026 2:50:00 PM,Entry_Short,Profit target,$75.00,$2706.50,$0.00,$0.00,$0.00,$0.00,$0.00,$16.57,$75.96,$0.96,29,
288,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6030.00,6038.30,4/21/2026 1:05:00 PM,4/21/2026 2:45:00 PM,Entry_Long,Exit on session close,$41.50,$2748.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.03,$61.72,$20.22,20,
289,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6115.75,6103.75,4/23/2026 1:35:00 PM,4/23/2026 2:10:00 PM,Entry_Long,Stop loss,($60.00),$2688.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.72,$5.33,$65.33,7,
290,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6134.00,6149.00,4/27/2026 2:55:00 PM,4/27/2026 6:00:00 PM,Entry_Long,Profit target,$75.00,$2763.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.75,$79.93,$4.93,37,
291,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6161.75,6176.75,4/30/2026 12:50:00 PM,4/30/2026 2:05:00 PM,Entry_Long,Profit target,$75.00,$2838.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.25,$101.76,$26.76,15,
292,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6193.25,6181.25,5/5/2026 1:05:00 PM,5/5/2026 3:10:00 PM,Entry_Long,Stop loss,($60.00),$2778.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.96,$27.89,$87.89,25,
293,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6240.50,6225.50,5/8/2026 10:45:00 AM,5/8/2026 10:55:00 AM,Entry_Short,Profit target,$75.00,$2853.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8.69,$101.21,$26.21,2,
294,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6269.00,6284.00,5/11/2026 11:25:00 AM,5/11/2026 1:25:00 PM,Entry_Long,Profit target,$75.00,$2928.00,$0.00,$0.00,$0.00,$0.00,$0.00,$11.76,$82.38,$7.38,24,
295,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6287.25,6302.25,5/14/2026 10:45:00 AM,5/14/2026 1:10:00 PM,Entry_Long,Profit target,$75.00,$3003.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.46,$80.76,$5.76,29,
296,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6444.00,6440.10,5/15/2026 10:45:00 AM,5/15/2026 1:45:00 PM,Entry_Short,Exit on session close,$19.50,$3022.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.12,$43.35,$23.85,36,
297,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6423.75,6438.75,5/18/2026 11:30:00 AM,5/18/2026 12:15:00 PM,Entry_Long,Profit target,$75.00,$3097.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.59,$77.53,$2.53,9,
298,MES 12-26,Backtest,EsempioMeanRevES,Long,1,6483.00,6498.00,5/19/2026 12:15:00 PM,5/19/2026 1:20:00 PM,Entry_Long,Profit target,$75.00,$3172.50,$0.00,$0.00,$0.00,$0.00,$0.00,$13.02,$77.25,$2.25,13,
299,MES 12-26,Backtest,EsempioMeanRevES,Short,1,6547.75,6532.75,5/21/2026 12:55:00 PM,5/21/2026 1:25:00 PM,Entry_Short,Profit target,$75.00,$3247.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.37,$94.15,$19.15,6,
