Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
194,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17671.25,17721.25,4/7/2025 10:30:00 AM,4/7/2025 12:55:00 PM,Entry_Long,Profit target,$100.00,$5201.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.18,$103.79,$3.79,29,
195,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17777.50,17827.50,4/11/2025 10:30:00 AM,4/11/2025 12:20:00 PM,Entry_Long,Profit target,$100.00,$5301.00,$0.00,$0.00,$0.00,$0.00,$0.00,$46.30,$112.86,$12.86,22,
196,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17285.75,17235.75,4/14/2025 1:20:00 PM,4/14/2025 2:25:00 PM,Entry_Short,Profit target,$100.00,$5401.00,$0.00,$0.00,$0.00,$0.00,$0.00,$31.21,$136.84,$36.84,13,
197,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17372.75,17472.75,4/17/2025 9:35:00 AM,4/17/2025 10:30:00 AM,Entry_Short,Stop loss,($200.00),$5201.00,$0.00,$0.00,$0.00,$0.00,$0.00,$272.88,$2.21,$202.21,11,
198,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17235.50,17285.50,4/18/2025 1:20:00 PM,4/18/2025 3:45:00 PM,Entry_Long,Profit target,$100.00,$5301.00,$0.00,$0.00,$0.00,$0.00,$0.00,$9.13,$133.50,$33.50,29,
199,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17113.50,17163.50,4/22/2025 1:05:00 PM,4/22/2025 3:40:00 PM,Entry_Long,Profit target,$100.00,$5401.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.40,$124.03,$24.03,31,
200,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16897.00,16947.00,4/23/2025 12:55:00 PM,4/23/2025 3:25:00 PM,Entry_Long,Profit target,$100.00,$5501.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.57,$137.26,$37.26,30,
201,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16794.25,16894.25,4/24/2025 12:00:00 PM,4/24/2025 1:55:00 PM,Entry_Short,Stop loss,($200.00),$5301.00,$0.00,$0.00,$0.00,$0.00,$0.00,$225.04,$29.47,$229.47,23,
202,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17003.25,16903.25,4/28/2025 12:10:00 PM,4/28/2025 12:55:00 PM,Entry_Long,Stop loss,($200.00),$5101.00,$0.00,$0.00,$0.00,$0.00,$0.00,$251.94,$37.51,$237.51,9,
203,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16994.50,17044.50,5/1/2025 10:55:00 AM,5/1/2025 11:25:00 AM,Entry_Long,Profit target,$100.00,$5201.00,$0.00,$0.00,$0.00,$0.00,$0.00,$27.39,$120.71,$20.71,6,
204,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16918.75,16867.25,5/2/2025 11:50:00 AM,5/2/2025 1:00:00 PM,Entry_Long,Exit on session close,($103.00),$5098.00,$0.00,$0.00,$0.00,$0.00,$0.00,$111.58,$17.62,$120.62,14,
205,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17036.50,16986.50,5/7/2025 12:10:00 PM,5/7/2025 12:35:00 PM,Entry_Short,Profit target,$100.00,$5198.00,$0.00,$0.00,$0.00,$0.00,$0.00,$72.46,$131.87,$31.87,5,
206,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17154.50,17104.50,5/8/2025 9:45:00 AM,5/8/2025 11:45:00 AM,Entry_Short,Profit target,$100.00,$5298.00,$0.00,$0.00,$0.00,$0.00,$0.00,$23.08,$116.64,$16.64,24,
207,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17320.00,17270.00,5/12/2025 1:10:00 PM,5/12/2025 3:45:00 PM,Entry_Short,Profit target,$100.00,$5398.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.03,$108.27,$8.27,31,
208,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17032.50,16932.50,5/14/2025 1:05:00 PM,5/14/2025 3:30:00 PM,Entry_Long,Stop loss,($200.00),$5198.00,$0.00,$0.00,$0.00,$0.00,$0.00,$255.99,$33.79,$233.79,29,
209,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16734.25,16684.25,5/19/2025 10:40:00 AM,5/19/2025 11:45:00 AM,Entry_Short,Profit target,$100.00,$5298.00,$0.00,$0.00,$0.00,$0.00,$0.00,$46.44,$101.65,$1.65,13,
210,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16712.00,16762.00,5/20/2025 12:50:00 PM,5/20/2025 2:50:00 PM,Entry_Long,Profit target,$100.00,$5398.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.52,$108.22,$8.22,24,
211,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16869.75,16769.75,5/26/2025 9:55:00 AM,5/26/2025 11:30:00 AM,Entry_Long,Stop loss,($200.00),$5198.00,$0.00,$0.00,$0.00,$0.00,$0.00,$232.72,$18.27,$218.27,19,
212,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16392.50,16442.50,5/27/2025 1:20:00 PM,5/27/2025 3:40:00 PM,Entry_Long,Profit target,$100.00,$5298.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.79,$134.91,$34.91,28,
213,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16378.25,16428.25,5/28/2025 10:00:00 AM,5/28/2025 12:35:00 PM,Entry_Long,Profit target,$100.00,$5398.00,$0.00,$0.00,$0.00,$0.00,$0.00,$15.90,$116.56,$16.56,31,
214,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16435.25,16485.25,5/29/2025 11:20:00 AM,5/29/2025 1:00:00 PM,Entry_Long,Profit target,$100.00,$5498.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.41,$126.47,$26.47,20,
215,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16717.00,16767.00,5/30/2025 12:50:00 PM,5/30/2025 2:15:00 PM,Entry_Long,Profit target,$100.00,$5598.00,$0.00,$0.00,$0.00,$0.00,$0.00,$47.46,$134.65,$34.65,17,
216,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16598.50,16648.50,6/2/2025 12:40:00 PM,6/2/2025 1:20:00 PM,Entry_Long,Profit target,$100.00,$5698.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.72,$103.54,$3.54,8,
217,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16707.50,16807.50,6/3/2025 11:30:00 AM,6/3/2025 11:45:00 AM,Entry_Short,Stop loss,($200.00),$5498.00,$0.00,$0.00,$0.00,$0.00,$0.00,$227.51,$35.92,$235.92,3,
218,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16753.75,16803.75,6/5/2025 11:30:00 AM,6/5/2025 12:30:00 PM,Entry_Long,Profit target,$100.00,$5598.00,$0.00,$0.00,$0.00,$0.00,$0.00,$53.67,$124.22,$24.22,12,
219,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16745.25,16817.25,6/11/2025 10:45:00 AM,6/11/2025 1:45:00 PM,Entry_Short,Exit on session close,($144.00),$5454.00,$0.00,$0.00,$0.00,$0.00,$0.00,$180.98,$16.05,$160.05,36,
220,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16672.00,16722.00,6/13/2025 11:30:00 AM,6/13/2025 12:25:00 PM,Entry_Long,Profit target,$100.00,$5554.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.57,$100.14,$0.14,11,
221,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16560.25,16610.25,6/24/2025 10:10:00 AM,6/24/2025 12:35:00 PM,Entry_Long,Profit target,$100.00,$5654.00,$0.00,$0.00,$0.00,$0.00,$0.00,$68.77,$137.78,$37.78,29,
222,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16600.25,16650.25,6/25/2025 12:25:00 PM,6/25/2025 3:30:00 PM,Entry_Long,Profit target,$100.00,$5754.00,$0.00,$0.00,$0.00,$0.00,$0.00,$63.14,$112.06,$12.06,37,
223,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16578.25,16628.25,6/26/2025 10:10:00 AM,6/26/2025 10:40:00 AM,Entry_Long,Profit target,$100.00,$5854.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7.07,$120.49,$20.49,6,
224,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16489.25,16539.25,6/27/2025 11:45:00 AM,6/27/2025 2:20:00 PM,Entry_Long,Profit target,$100.00,$5954.00,$0.00,$0.00,$0.00,$0.00,$0.00,$36.14,$122.32,$22.32,31,
225,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16824.25,16807.25,6/30/2025 10:05:00 AM,6/30/2025 12:55:00 PM,Entry_Long,Exit on session close,($34.00),$5920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$66.52,$24.49,$58.49,34,
226,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17170.25,17070.25,7/1/2025 9:35:00 AM,7/1/2025 10:55:00 AM,Entry_Long,Stop loss,($200.00),$5720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$258.75,$28.50,$228.50,16,
227,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16774.75,16824.75,7/2/2025 12:20:00 PM,7/2/2025 12:35:00 PM,Entry_Long,Profit target,$100.00,$5820.00,$0.00,$0.00,$0.00,$0.00,$0.00,$72.97,$121.73,$21.73,3,
228,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16807.25,16857.25,7/3/2025 11:10:00 AM,7/3/2025 11:45:00 AM,Entry_Long,Profit target,$100.00,$5920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$52.57,$116.77,$16.77,7,
229,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16464.50,16514.50,7/7/2025 12:30:00 PM,7/7/2025 1:20:00 PM,Entry_Long,Profit target,$100.00,$6020.00,$0.00,$0.00,$0.00,$0.00,$0.00,$72.31,$115.78,$15.78,10,
230,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16370.75,16420.75,7/8/2025 11:30:00 AM,7/8/2025 12:05:00 PM,Entry_Long,Profit target,$100.00,$6120.00,$0.00,$0.00,$0.00,$0.00,$0.00,$28.68,$117.22,$17.22,7,
231,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16682.25,16632.25,7/9/2025 9:50:00 AM,7/9/2025 11:35:00 AM,Entry_Short,Profit target,$100.00,$6220.00,$0.00,$0.00,$0.00,$0.00,$0.00,$42.23,$121.90,$21.90,21,
232,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16572.50,16622.50,7/10/2025 11:30:00 AM,7/10/2025 11:50:00 AM,Entry_Long,Profit target,$100.00,$6320.00,$0.00,$0.00,$0.00,$0.00,$0.00,$18.43,$129.98,$29.98,4,
233,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16660.75,16581.50,7/11/2025 9:35:00 AM,7/11/2025 11:40:00 AM,Entry_Long,Exit on session close,($158.50),$6161.50,$0.00,$0.00,$0.00,$0.00,$0.00,$205.97,$38.43,$196.93,25,
234,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16486.25,16436.25,7/14/2025 11:10:00 AM,7/14/2025 12:25:00 PM,Entry_Short,Profit target,$100.00,$6261.50,$0.00,$0.00,$0.00,$0.00,$0.00,$25.21,$119.91,$19.91,15,
235,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16691.00,16641.00,7/15/2025 11:25:00 AM,7/15/2025 11:50:00 AM,Entry_Short,Profit target,$100.00,$6361.50,$0.00,$0.00,$0.00,$0.00,$0.00,$47.16,$132.31,$32.31,5,
236,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16967.25,17017.25,7/16/2025 10:00:00 AM,7/16/2025 11:40:00 AM,Entry_Long,Profit target,$100.00,$6461.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.73,$109.01,$9.01,20,
237,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16870.50,16920.50,7/17/2025 9:45:00 AM,7/17/2025 11:35:00 AM,Entry_Long,Profit target,$100.00,$6561.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.84,$111.30,$11.30,22,
238,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17110.75,17160.75,7/18/2025 10:00:00 AM,7/18/2025 1:05:00 PM,Entry_Long,Profit target,$100.00,$6661.50,$0.00,$0.00,$0.00,$0.00,$0.00,$57.42,$124.68,$24.68,37,
239,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17115.25,17065.25,7/22/2025 12:25:00 PM,7/22/2025 12:35:00 PM,Entry_Short,Profit target,$100.00,$6761.50,$0.00,$0.00,$0.00,$0.00,$0.00,$26.84,$125.02,$25.02,2,
240,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17446.75,17396.75,7/23/2025 10:00:00 AM,7/23/2025 12:30:00 PM,Entry_Short,Profit target,$100.00,$6861.50,$0.00,$0.00,$0.00,$0.00,$0.00,$60.55,$127.09,$27.09,30,
241,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17251.00,17288.25,7/25/2025 1:30:00 PM,7/25/2025 2:00:00 PM,Entry_Short,Exit on session close,($74.50),$6787.00,$0.00,$0.00,$0.00,$0.00,$0.00,$141.03,$28.48,$102.98,6,
242,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17195.50,17245.50,7/30/2025 10:40:00 AM,7/30/2025 11:20:00 AM,Entry_Long,Profit target,$100.00,$6887.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.14,$104.93,$4.93,8,
243,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17002.25,16952.25,8/1/2025 9:45:00 AM,8/1/2025 12:10:00 PM,Entry_Short,Profit target,$100.00,$6987.00,$0.00,$0.00,$0.00,$0.00,$0.00,$56.23,$119.78,$19.78,29,
244,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16670.50,16570.50,8/4/2025 12:05:00 PM,8/4/2025 12:45:00 PM,Entry_Long,Stop loss,($200.00),$6787.00,$0.00,$0.00,$0.00,$0.00,$0.00,$261.84,$12.96,$212.96,8,
245,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16814.00,16714.00,8/5/2025 10:25:00 AM,8/5/2025 12:25:00 PM,Entry_Long,Stop loss,($200.00),$6587.00,$0.00,$0.00,$0.00,$0.00,$0.00,$254.70,$18.11,$218.11,24,
246,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16628.50,16528.50,8/7/2025 1:20:00 PM,8/7/2025 3:35:00 PM,Entry_Long,Stop loss,($200.00),$6387.00,$0.00,$0.00,$0.00,$0.00,$0.00,$218.69,$10.45,$210.45,27,
247,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16515.75,16415.75,8/12/2025 9:55:00 AM,8/12/2025 11:25:00 AM,Entry_Long,Stop loss,($200.00),$6187.00,$0.00,$0.00,$0.00,$0.00,$0.00,$234.62,$24.71,$224.71,18,
248,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16017.50,15917.50,8/14/2025 12:10:00 PM,8/14/2025 12:55:00 PM,Entry_Long,Stop loss,($200.00),$5987.00,$0.00,$0.00,$0.00,$0.00,$0.00,$208.18,$12.26,$212.26,9,
249,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,15830.75,15880.75,8/18/2025 1:15:00 PM,8/18/2025 3:15:00 PM,Entry_Long,Profit target,$100.00,$6087.00,$0.00,$0.00,$0.00,$0.00,$0.00,$26.64,$106.06,$6.06,24,
250,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16143.50,16243.50,8/20/2025 10:20:00 AM,8/20/2025 11:35:00 AM,Entry_Short,Stop loss,($200.00),$5887.00,$0.00,$0.00,$0.00,$0.00,$0.00,$259.01,$13.77,$213.77,15,
251,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16048.00,16012.25,8/21/2025 10:35:00 AM,8/21/2025 1:50:00 PM,Entry_Long,Exit on session close,($71.50),$5815.50,$0.00,$0.00,$0.00,$0.00,$0.00,$97.46,$4.36,$75.86,39,
252,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16134.50,16134.75,8/27/2025 11:25:00 AM,8/27/2025 11:40:00 AM,Entry_Long,Exit on session close,$0.50,$5816.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.92,$22.93,$22.43,3,
253,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,15798.00,15698.00,8/28/2025 9:55:00 AM,8/28/2025 11:30:00 AM,Entry_Long,Stop loss,($200.00),$5616.00,$0.00,$0.00,$0.00,$0.00,$0.00,$275.47,$6.09,$206.09,19,
254,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,15532.00,15432.00,8/29/2025 10:15:00 AM,8/29/2025 10:50:00 AM,Entry_Long,Stop loss,($200.00),$5416.00,$0.00,$0.00,$0.00,$0.00,$0.00,$242.76,$26.40,$226.40,7,
255,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,15757.75,15707.75,9/3/2025 9:50:00 AM,9/3/2025 12:15:00 PM,Entry_Short,Profit target,$100.00,$5516.00,$0.00,$0.00,$0.00,$0.00,$0.00,$62.98,$109.34,$9.34,29,
256,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,15588.50,15538.50,9/8/2025 12:35:00 PM,9/8/2025 2:35:00 PM,Entry_Short,Profit target,$100.00,$5616.00,$0.00,$0.00,$0.00,$0.00,$0.00,$43.99,$122.99,$22.99,24,
257,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,15645.75,15702.25,9/11/2025 9:35:00 AM,9/11/2025 10:15:00 AM,Entry_Short,Exit on session close,($113.00),$5503.00,$0.00,$0.00,$0.00,$0.00,$0.00,$142.39,$14.14,$127.14,8,
258,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,15940.75,15977.75,9/15/2025 11:45:00 AM,9/15/2025 2:55:00 PM,Entry_Long,Exit on session close,$74.00,$5577.00,$0.00,$0.00,$0.00,$0.00,$0.00,$77.97,$110.79,$36.79,38,
259,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16307.00,16257.00,9/16/2025 11:50:00 AM,9/16/2025 2:45:00 PM,Entry_Short,Profit target,$100.00,$5677.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.57,$124.50,$24.50,35,
260,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16671.00,16571.00,9/17/2025 10:15:00 AM,9/17/2025 1:00:00 PM,Entry_Long,Stop loss,($200.00),$5477.00,$0.00,$0.00,$0.00,$0.00,$0.00,$202.36,$37.60,$237.60,33,
261,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16489.75,16389.75,9/19/2025 11:10:00 AM,9/19/2025 12:40:00 PM,Entry_Long,Stop loss,($200.00),$5277.00,$0.00,$0.00,$0.00,$0.00,$0.00,$275.11,$39.04,$239.04,18,
262,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16923.25,16873.25,9/24/2025 12:10:00 PM,9/24/2025 3:25:00 PM,Entry_Short,Profit target,$100.00,$5377.00,$0.00,$0.00,$0.00,$0.00,$0.00,$71.87,$112.65,$12.65,39,
263,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16785.25,16735.25,9/25/2025 12:20:00 PM,9/25/2025 1:20:00 PM,Entry_Short,Profit target,$100.00,$5477.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8.94,$134.76,$34.76,12,
264,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16833.25,16883.25,9/26/2025 10:30:00 AM,9/26/2025 1:50:00 PM,Entry_Long,Profit target,$100.00,$5577.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.59,$132.31,$32.31,40,
265,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16826.50,16926.50,9/29/2025 9:55:00 AM,9/29/2025 11:10:00 AM,Entry_Short,Stop loss,($200.00),$5377.00,$0.00,$0.00,$0.00,$0.00,$0.00,$232.61,$13.42,$213.42,15,
266,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16811.50,16861.50,10/1/2025 12:40:00 PM,10/1/2025 2:45:00 PM,Entry_Long,Profit target,$100.00,$5477.00,$0.00,$0.00,$0.00,$0.00,$0.00,$53.99,$118.20,$18.20,25,
267,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16845.25,16895.25,10/2/2025 11:45:00 AM,10/2/2025 12:50:00 PM,Entry_Long,Profit target,$100.00,$5577.00,$0.00,$0.00,$0.00,$0.00,$0.00,$36.11,$108.84,$8.84,13,
268,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16963.00,17013.00,10/10/2025 11:10:00 AM,10/10/2025 12:30:00 PM,Entry_Long,Profit target,$100.00,$5677.00,$0.00,$0.00,$0.00,$0.00,$0.00,$59.15,$108.18,$8.18,16,
269,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16904.50,16804.50,10/13/2025 10:50:00 AM,10/13/2025 1:50:00 PM,Entry_Long,Stop loss,($200.00),$5477.00,$0.00,$0.00,$0.00,$0.00,$0.00,$240.29,$17.66,$217.66,36,
270,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17158.25,17208.25,10/14/2025 1:05:00 PM,10/14/2025 3:05:00 PM,Entry_Long,Profit target,$100.00,$5577.00,$0.00,$0.00,$0.00,$0.00,$0.00,$66.83,$140.00,$40.00,24,
271,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17236.50,17136.50,10/15/2025 1:05:00 PM,10/15/2025 2:25:00 PM,Entry_Long,Stop loss,($200.00),$5377.00,$0.00,$0.00,$0.00,$0.00,$0.00,$230.36,$11.48,$211.48,16,
272,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,16958.25,17008.25,10/16/2025 9:35:00 AM,10/16/2025 10:00:00 AM,Entry_Long,Profit target,$100.00,$5477.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.21,$136.58,$36.58,5,
273,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16778.25,16746.50,10/17/2025 10:40:00 AM,10/17/2025 11:40:00 AM,Entry_Short,Exit on session close,$63.50,$5540.50,$0.00,$0.00,$0.00,$0.00,$0.00,$27.35,$100.73,$37.23,12,
274,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,16983.75,17083.75,10/21/2025 10:15:00 AM,10/21/2025 11:40:00 AM,Entry_Short,Stop loss,($200.00),$5340.50,$0.00,$0.00,$0.00,$0.00,$0.00,$275.94,$18.15,$218.15,17,
275,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17239.75,17277.75,10/22/2025 10:10:00 AM,10/22/2025 11:45:00 AM,Entry_Long,Exit on session close,$76.00,$5416.50,$0.00,$0.00,$0.00,$0.00,$0.00,$58.04,$103.05,$27.05,19,
276,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,17375.25,17325.25,10/24/2025 12:20:00 PM,10/24/2025 3:20:00 PM,Entry_Short,Profit target,$100.00,$5516.50,$0.00,$0.00,$0.00,$0.00,$0.00,$64.28,$110.47,$10.47,36,
277,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17508.75,17545.75,10/27/2025 1:00:00 PM,10/27/2025 2:20:00 PM,Entry_Long,Exit on session close,$74.00,$5590.50,$0.00,$0.00,$0.00,$0.00,$0.00,$74.73,$101.08,$27.08,16,
278,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,17727.25,17777.25,10/29/2025 12:05:00 PM,10/29/2025 3:25:00 PM,Entry_Long,Profit target,$100.00,$5690.50,$0.00,$0.00,$0.00,$0.00,$0.00,$67.68,$118.60,$18.60,40,
279,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18239.50,18289.50,10/30/2025 12:05:00 PM,10/30/2025 12:20:00 PM,Entry_Long,Profit target,$100.00,$5790.50,$0.00,$0.00,$0.00,$0.00,$0.00,$43.47,$111.27,$11.27,3,
280,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18457.75,18407.75,11/4/2025 11:50:00 AM,11/4/2025 2:35:00 PM,Entry_Short,Profit target,$100.00,$5890.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.97,$113.68,$13.68,33,
281,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18526.50,18576.50,11/5/2025 9:45:00 AM,11/5/2025 11:40:00 AM,Entry_Long,Profit target,$100.00,$5990.50,$0.00,$0.00,$0.00,$0.00,$0.00,$29.55,$118.92,$18.92,23,
282,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18393.75,18343.75,11/6/2025 12:40:00 PM,11/6/2025 3:55:00 PM,Entry_Short,Profit target,$100.00,$6090.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.95,$110.26,$10.26,39,
283,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18264.00,18314.00,11/10/2025 1:10:00 PM,11/10/2025 2:10:00 PM,Entry_Long,Profit target,$100.00,$6190.50,$0.00,$0.00,$0.00,$0.00,$0.00,$73.55,$130.61,$30.61,12,
284,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18443.25,18493.25,11/12/2025 1:15:00 PM,11/12/2025 3:10:00 PM,Entry_Long,Profit target,$100.00,$6290.50,$0.00,$0.00,$0.00,$0.00,$0.00,$54.98,$113.88,$13.88,23,
285,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18371.25,18471.25,11/14/2025 12:15:00 PM,11/14/2025 2:25:00 PM,Entry_Short,Stop loss,($200.00),$6090.50,$0.00,$0.00,$0.00,$0.00,$0.00,$232.07,$19.91,$219.91,26,
286,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18540.25,18490.25,11/17/2025 11:15:00 AM,11/17/2025 2:00:00 PM,Entry_Short,Profit target,$100.00,$6190.50,$0.00,$0.00,$0.00,$0.00,$0.00,$11.44,$101.09,$1.09,33,
287,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18309.25,18359.25,11/18/2025 9:50:00 AM,11/18/2025 10:25:00 AM,Entry_Long,Profit target,$100.00,$6290.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.66,$115.94,$15.94,7,
288,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18454.25,18504.25,11/20/2025 11:25:00 AM,11/20/2025 2:30:00 PM,Entry_Long,Profit target,$100.00,$6390.50,$0.00,$0.00,$0.00,$0.00,$0.00,$68.75,$106.06,$6.06,37,
289,MNQ 12-26,Backtest,EsempioBreakoutNQ,Long,1,18497.75,18495.25,11/21/2025 1:05:00 PM,11/21/2025 3:55:00 PM,Entry_Long,Exit on session close,($5.00),$6385.50,$0.00,$0.00,$0.00,$0.00,$0.00,$60.17,$17.84,$22.84,34,
290,MNQ 12-26,Backtest,EsempioBreakoutNQ,Short,1,18403.75,18503.75,11/24/2025 10:50:00 AM,11/24/2025 12:25:00 PM,Entry_Short,Stop loss,($200.00),$6185.50,$0.00,$0.00,$0.00,$0.00,$0.00,$214.10,$32.59,$232.59,19,
